zipcode,city,state,county,citytype,timezone,dst,classificationcode
77275,HOUSTON,TX,HARRIS,Z,6,Y,P
77277,HOUSTON,TX,HARRIS,Z,6,Y,P
77279,HOUSTON,TX,HARRIS,Z,6,Y,P
77279,HOUSTON,TX,HARRIS,Z,6,Y,P
77280,HOUSTON,TX,HARRIS,Z,6,Y,P
77282,HOUSTON,TX,HARRIS,Z,6,Y,P
77284,HOUSTON,TX,HARRIS,Z,6,Y,P
77287,HOUSTON,TX,HARRIS,Z,6,Y,P
77288,HOUSTON,TX,HARRIS,Z,6,Y,P
77289,HOUSTON,TX,HARRIS,Z,6,Y,P
77290,HOUSTON,TX,HARRIS,Z,6,Y,P
77291,HOUSTON,TX,HARRIS,Z,6,Y,P
77292,HOUSTON,TX,HARRIS,Z,6,Y,P
77293,HOUSTON,TX,HARRIS,Z,6,Y,P
77297,HOUSTON,TX,HARRIS,P,6,Y,U
77297,HOUSTON,TX,HARRIS,N,6,Y,U
77299,HOUSTON,TX,HARRIS,P,6,Y,U
77299,HOUSTON,TX,HARRIS,N,6,Y,U
77301,CONROE,TX,MONTGOMERY,P,6,Y, 
77301,CONROE,TX,MONTGOMERY,N,6,Y, 
77301,CONROE,TX,MONTGOMERY,N,6,Y, 
77301,CONROE,TX,MONTGOMERY,N,6,Y, 
77301,CONROE,TX,MONTGOMERY,N,6,Y, 
77302,CONROE,TX,MONTGOMERY,N,6,Y, 
77302,CONROE,TX,MONTGOMERY,P,6,Y, 
77302,CONROE,TX,MONTGOMERY,N,6,Y, 
77303,CONROE,TX,MONTGOMERY,C,6,Y, 
77303,CONROE,TX,MONTGOMERY,P,6,Y, 
77304,CONROE,TX,MONTGOMERY,P,6,Y, 
77304,CONROE,TX,MONTGOMERY,N,6,Y, 
77304,CONROE,TX,MONTGOMERY,N,6,Y, 
77305,CONROE,TX,MONTGOMERY,Z,6,Y,P
77306,CONROE,TX,MONTGOMERY,C,6,Y, 
77306,CONROE,TX,MONTGOMERY,P,6,Y, 
77315,NORTH HOUSTON,TX,HARRIS,P,6,Y, 
77316,MONTGOMERY,TX,MONTGOMERY,P,6,Y, 
77318,WILLIS,TX,MONTGOMERY,N,6,Y, 
77318,WILLIS,TX,MONTGOMERY,P,6,Y, 
77320,HUNTSVILLE,TX,WALKER,P,6,Y, 
77325,KINGWOOD,TX,HARRIS,Z,6,Y,P
77325,KINGWOOD,TX,HARRIS,Z,6,Y,P
77326,ACE,TX,POLK,Z,6,Y,P
77327,CLEVELAND,TX,LIBERTY,P,6,Y, 
77327,CLEVELAND,TX,LIBERTY,N,6,Y, 
77327,CLEVELAND,TX,LIBERTY,N,6,Y, 
77327,CLEVELAND,TX,LIBERTY,N,6,Y, 
77327,CLEVELAND,TX,LIBERTY,N,6,Y, 
77327,CLEVELAND,TX,LIBERTY,N,6,Y, 
77327,CLEVELAND,TX,LIBERTY,N,6,Y, 
77327,CLEVELAND,TX,LIBERTY,N,6,Y, 
77327,CLEVELAND,TX,LIBERTY,N,6,Y, 
77327,CLEVELAND,TX,LIBERTY,N,6,Y, 
77328,CLEVELAND,TX,LIBERTY,P,6,Y, 
77331,COLDSPRING,TX,SAN JACINTO,N,6,Y, 
77331,COLDSPRING,TX,SAN JACINTO,P,6,Y, 
77331,COLDSPRING,TX,SAN JACINTO,N,6,Y, 
77331,COLDSPRING,TX,SAN JACINTO,N,6,Y, 
77332,DALLARDSVILLE,TX,POLK,Z,6,Y,P
77333,DOBBIN,TX,MONTGOMERY,Z,6,Y,P
77333,DOBBIN,TX,MONTGOMERY,Z,6,Y,P
77334,DODGE,TX,WALKER,Z,6,Y,P
77335,GOODRICH,TX,POLK,P,6,Y, 
77336,HUFFMAN,TX,HARRIS,P,6,Y, 
77337,HUFSMITH,TX,HARRIS,Z,6,Y,P
77337,HUFSMITH,TX,HARRIS,Z,6,Y,P
77338,HUMBLE,TX,HARRIS,P,6,Y, 
77338,HUMBLE,TX,HARRIS,N,6,Y, 
77339,KINGWOOD,TX,HARRIS,B,6,Y, 
77339,KINGWOOD,TX,HARRIS,P,6,Y, 
77340,HUNTSVILLE,TX,WALKER,N,6,Y, 
77340,HUNTSVILLE,TX,WALKER,N,6,Y, 
77340,HUNTSVILLE,TX,WALKER,P,6,Y, 
77341,HUNTSVILLE,TX,WALKER,P,6,Y,U
77341,HUNTSVILLE,TX,WALKER,N,6,Y,U
77342,HUNTSVILLE,TX,WALKER,Z,6,Y,P
77343,HUNTSVILLE,TX,WALKER,N,6,Y,U
77343,HUNTSVILLE,TX,WALKER,P,6,Y,U
77344,HUNTSVILLE,TX,WALKER,P,6,Y,U
77344,HUNTSVILLE,TX,WALKER,N,6,Y,U
77345,KINGWOOD,TX,HARRIS,B,6,Y, 
77345,KINGWOOD,TX,HARRIS,P,6,Y, 
77346,HUMBLE,TX,HARRIS,B,6,Y, 
77346,HUMBLE,TX,HARRIS,N,6,Y, 
77346,HUMBLE,TX,HARRIS,P,6,Y, 
77347,HUMBLE,TX,HARRIS,Z,6,Y,P
77348,HUNTSVILLE,TX,WALKER,P,6,Y,U
77348,HUNTSVILLE,TX,WALKER,N,6,Y,U
77349,HUNTSVILLE,TX,WALKER,N,6,Y,U
77349,HUNTSVILLE,TX,WALKER,P,6,Y,U
77350,LEGGETT,TX,POLK,Z,6,Y,P
77350,LEGGETT,TX,POLK,Z,6,Y,P
77351,LIVINGSTON,TX,POLK,P,6,Y, 
77351,LIVINGSTON,TX,POLK,N,6,Y, 
77351,LIVINGSTON,TX,POLK,N,6,Y, 
77353,MAGNOLIA,TX,MONTGOMERY,Z,6,Y,P
77354,MAGNOLIA,TX,MONTGOMERY,N,6,Y, 
77354,MAGNOLIA,TX,MONTGOMERY,N,6,Y, 
77354,MAGNOLIA,TX,MONTGOMERY,B,6,Y, 
77354,MAGNOLIA,TX,MONTGOMERY,P,6,Y, 
77355,MAGNOLIA,TX,MONTGOMERY,P,6,Y, 
77355,MAGNOLIA,TX,MONTGOMERY,N,6,Y, 
77355,MAGNOLIA,TX,MONTGOMERY,N,6,Y, 
77355,MAGNOLIA,TX,MONTGOMERY,N,6,Y, 
77356,MONTGOMERY,TX,MONTGOMERY,P,6,Y, 
77357,NEW CANEY,TX,MONTGOMERY,N,6,Y, 
77357,NEW CANEY,TX,MONTGOMERY,P,6,Y, 
77357,NEW CANEY,TX,MONTGOMERY,N,6,Y, 
77358,NEW WAVERLY,TX,WALKER,P,6,Y, 
77359,OAKHURST,TX,SAN JACINTO,P,6,Y, 
77360,ONALASKA,TX,POLK,P,6,Y, 
77362,PINEHURST,TX,MONTGOMERY,P,6,Y, 
77363,PLANTERSVILLE,TX,GRIMES,N,6,Y, 
77363,PLANTERSVILLE,TX,GRIMES,P,6,Y, 
77364,POINTBLANK,TX,SAN JACINTO,P,6,Y, 
77365,PORTER,TX,MONTGOMERY,N,6,Y, 
77365,PORTER,TX,MONTGOMERY,N,6,Y, 
77365,PORTER,TX,MONTGOMERY,P,6,Y, 
77365,PORTER,TX,MONTGOMERY,N,6,Y, 
77365,PORTER,TX,MONTGOMERY,N,6,Y, 
77367,RIVERSIDE,TX,WALKER,Z,6,Y,P
77368,ROMAYOR,TX,LIBERTY,Z,6,Y,P
77369,RYE,TX,LIBERTY,Z,6,Y,P
77371,SHEPHERD,TX,SAN JACINTO,P,6,Y, 
77372,SPLENDORA,TX,MONTGOMERY,P,6,Y, 
77372,SPLENDORA,TX,MONTGOMERY,N,6,Y, 
77372,SPLENDORA,TX,MONTGOMERY,N,6,Y, 
77373,SPRING,TX,HARRIS,P,6,Y, 
77373,SPRING,TX,HARRIS,N,6,Y, 
77374,THICKET,TX,HARDIN,Z,6,Y,P
77375,TOMBALL,TX,HARRIS,P,6,Y, 
77375,TOMBALL,TX,HARRIS,N,6,Y, 
77375,TOMBALL,TX,HARRIS,B,6,Y, 
77376,VOTAW,TX,HARDIN,Z,6,Y,P
77377,TOMBALL,TX,HARRIS,P,6,Y, 
77378,WILLIS,TX,MONTGOMERY,P,6,Y, 
77379,SPRING,TX,HARRIS,B,6,Y, 
77379,SPRING,TX,HARRIS,P,6,Y, 
77380,SPRING,TX,MONTGOMERY,P,6,Y, 
77380,SPRING,TX,MONTGOMERY,B,6,Y, 
77380,SPRING,TX,MONTGOMERY,N,6,Y, 
77381,SPRING,TX,MONTGOMERY,B,6,Y, 
77381,SPRING,TX,MONTGOMERY,P,6,Y, 
77381,SPRING,TX,MONTGOMERY,N,6,Y, 
77382,SPRING,TX,MONTGOMERY,P,6,Y, 
77382,SPRING,TX,MONTGOMERY,B,6,Y, 
77383,SPRING,TX,HARRIS,Z,6,Y,P
77384,CONROE,TX,MONTGOMERY,B,6,Y, 
77384,CONROE,TX,MONTGOMERY,P,6,Y, 
77384,CONROE,TX,MONTGOMERY,N,6,Y, 
77385,CONROE,TX,MONTGOMERY,N,6,Y, 
77385,CONROE,TX,MONTGOMERY,N,6,Y, 
77385,CONROE,TX,MONTGOMERY,N,6,Y, 
77385,CONROE,TX,MONTGOMERY,P,6,Y, 
77385,CONROE,TX,MONTGOMERY,B,6,Y, 
77386,SPRING,TX,MONTGOMERY,P,6,Y, 
77386,SPRING,TX,MONTGOMERY,N,6,Y, 
77386,SPRING,TX,MONTGOMERY,N,6,Y, 
77386,SPRING,TX,MONTGOMERY,B,6,Y, 
77387,SPRING,TX,MONTGOMERY,Z,6,Y,P
77387,SPRING,TX,MONTGOMERY,Z,6,Y,P
77388,SPRING,TX,HARRIS,P,6,Y, 
77389,SPRING,TX,HARRIS,B,6,Y, 
77389,SPRING,TX,HARRIS,B,6,Y, 
77389,SPRING,TX,HARRIS,P,6,Y, 
77391,SPRING,TX,HARRIS,Z,6,Y,P
77391,SPRING,TX,HARRIS,Z,6,Y,P
77393,SPRING,TX,MONTGOMERY,Z,6,Y,P
77393,SPRING,TX,MONTGOMERY,Z,6,Y,P
77396,HUMBLE,TX,HARRIS,P,6,Y, 
77399,LIVINGSTON,TX,POLK,N,6,Y,U
77399,LIVINGSTON,TX,POLK,N,6,Y,U
77399,LIVINGSTON,TX,POLK,P,6,Y,U
77401,BELLAIRE,TX,HARRIS,P,6,Y, 
77402,BELLAIRE,TX,HARRIS,Z,6,Y,P
77404,BAY CITY,TX,MATAGORDA,Z,6,Y,P
77404,BAY CITY,TX,MATAGORDA,Z,6,Y,P
77406,RICHMOND,TX,FORT BEND,P,6,Y, 
77406,RICHMOND,TX,FORT BEND,P,6,Y, 
77407,RICHMOND,TX,FORT BEND,P,6,Y, 
77410,CYPRESS,TX,HARRIS,Z,6,Y,P
77411,ALIEF,TX,HARRIS,Z,6,Y,P
77411,ALIEF,TX,HARRIS,Z,6,Y,P
77412,ALTAIR,TX,COLORADO,Z,6,Y,P
77413,BARKER,TX,HARRIS,Z,6,Y,P
77414,BAY CITY,TX,MATAGORDA,N,6,Y, 
77414,BAY CITY,TX,MATAGORDA,N,6,Y, 
77414,BAY CITY,TX,MATAGORDA,N,6,Y, 
77414,BAY CITY,TX,MATAGORDA,P,6,Y, 
77414,BAY CITY,TX,MATAGORDA,N,6,Y, 
77415,CEDAR LANE,TX,MATAGORDA,Z,6,Y,P
77417,BEASLEY,TX,FORT BEND,P,6,Y, 
77417,BEASLEY,TX,FORT BEND,P,6,Y, 
77418,BELLVILLE,TX,AUSTIN,N,6,Y, 
77418,BELLVILLE,TX,AUSTIN,N,6,Y, 
77418,BELLVILLE,TX,AUSTIN,N,6,Y, 
77418,BELLVILLE,TX,AUSTIN,N,6,Y, 
77418,BELLVILLE,TX,AUSTIN,N,6,Y, 
77418,BELLVILLE,TX,AUSTIN,N,6,Y, 
77418,BELLVILLE,TX,AUSTIN,N,6,Y, 
77418,BELLVILLE,TX,AUSTIN,P,6,Y, 
77419,BLESSING,TX,MATAGORDA,Z,6,Y,P
77420,BOLING,TX,WHARTON,N,6,Y, 
77420,BOLING,TX,WHARTON,P,6,Y, 
77422,BRAZORIA,TX,BRAZORIA,N,6,Y, 
77422,BRAZORIA,TX,BRAZORIA,N,6,Y, 
77422,BRAZORIA,TX,BRAZORIA,P,6,Y, 
77423,BROOKSHIRE,TX,WALLER,P,6,Y, 
77423,BROOKSHIRE,TX,WALLER,P,6,Y, 
77423,BROOKSHIRE,TX,WALLER,N,6,Y, 
77423,BROOKSHIRE,TX,WALLER,P,6,Y, 
77426,CHAPPELL HILL,TX,WASHINGTON,P,6,Y, 
77428,COLLEGEPORT,TX,MATAGORDA,Z,6,Y,P
77429,CYPRESS,TX,HARRIS,P,6,Y, 
77430,DAMON,TX,BRAZORIA,P,6,Y, 
77431,DANCIGER,TX,BRAZORIA,Z,6,Y,P
77432,DANEVANG,TX,WHARTON,Z,6,Y,P
77433,CYPRESS,TX,HARRIS,P,6,Y, 
77434,EAGLE LAKE,TX,COLORADO,P,6,Y, 
77434,EAGLE LAKE,TX,COLORADO,N,6,Y, 
77435,EAST BERNARD,TX,WHARTON,P,6,Y, 
77435,EAST BERNARD,TX,WHARTON,N,6,Y, 
77435,EAST BERNARD,TX,WHARTON,P,6,Y, 
77435,EAST BERNARD,TX,WHARTON,N,6,Y, 
77436,EGYPT,TX,WHARTON,Z,6,Y,P
77437,EL CAMPO,TX,WHARTON,N,6,Y, 
77437,EL CAMPO,TX,WHARTON,N,6,Y, 
77437,EL CAMPO,TX,WHARTON,N,6,Y, 
77437,EL CAMPO,TX,WHARTON,P,6,Y, 
77437,EL CAMPO,TX,WHARTON,N,6,Y, 
77437,EL CAMPO,TX,WHARTON,N,6,Y, 
77437,EL CAMPO,TX,WHARTON,N,6,Y, 
77437,EL CAMPO,TX,WHARTON,N,6,Y, 
77440,ELMATON,TX,MATAGORDA,Z,6,Y,P
77441,FULSHEAR,TX,FORT BEND,N,6,Y, 
77441,FULSHEAR,TX,FORT BEND,P,6,Y, 
77442,GARWOOD,TX,COLORADO,P,6,Y, 
77443,GLEN FLORA,TX,WHARTON,Z,6,Y,P
77444,GUY,TX,FORT BEND,P,6,Y, 
77445,HEMPSTEAD,TX,WALLER,N,6,Y, 
77445,HEMPSTEAD,TX,WALLER,N,6,Y, 
77445,HEMPSTEAD,TX,WALLER,P,6,Y, 
77445,HEMPSTEAD,TX,WALLER,P,6,Y, 
77446,PRAIRIE VIEW,TX,WALLER,Z,6,Y,P
77447,HOCKLEY,TX,HARRIS,P,6,Y, 
77447,HOCKLEY,TX,HARRIS,N,6,Y, 
77448,HUNGERFORD,TX,WHARTON,Z,6,Y,P
77449,KATY,TX,HARRIS,P,6,Y, 
77449,KATY,TX,HARRIS,N,6,Y, 
77450,KATY,TX,HARRIS,P,6,Y, 
77450,KATY,TX,HARRIS,N,6,Y, 
77451,KENDLETON,TX,FORT BEND,Z,6,Y,P
77451,KENDLETON,TX,FORT BEND,Z,6,Y,P
77452,KENNEY,TX,AUSTIN,Z,6,Y,P
77453,LANE CITY,TX,WHARTON,Z,6,Y,P
77453,LANE CITY,TX,WHARTON,Z,6,Y,P
77454,LISSIE,TX,WHARTON,Z,6,Y,P
77455,LOUISE,TX,WHARTON,P,6,Y, 
77455,LOUISE,TX,WHARTON,N,6,Y, 
77456,MARKHAM,TX,MATAGORDA,Z,6,Y,P
77457,MATAGORDA,TX,MATAGORDA,Z,6,Y,P
77458,MIDFIELD,TX,MATAGORDA,Z,6,Y,P
77459,MISSOURI CITY,TX,FORT BEND,N,6,Y, 
77459,MISSOURI CITY,TX,FORT BEND,N,6,Y, 
77459,MISSOURI CITY,TX,FORT BEND,P,6,Y, 
77460,NADA,TX,COLORADO,Z,6,Y,P
77461,NEEDVILLE,TX,FORT BEND,P,6,Y, 
77461,NEEDVILLE,TX,FORT BEND,N,6,Y, 
77461,NEEDVILLE,TX,FORT BEND,N,6,Y, 
77463,OLD OCEAN,TX,BRAZORIA,Z,6,Y,P
77464,ORCHARD,TX,FORT BEND,Z,6,Y,P
77465,PALACIOS,TX,MATAGORDA,P,6,Y, 
77466,PATTISON,TX,WALLER,Z,6,Y,P
77467,PIERCE,TX,WHARTON,Z,6,Y,P
77468,PLEDGER,TX,MATAGORDA,P,6,Y, 
77469,RICHMOND,TX,FORT BEND,P,6,Y, 
77469,RICHMOND,TX,FORT BEND,N,6,Y, 
77469,RICHMOND,TX,FORT BEND,P,6,Y, 
77469,RICHMOND,TX,FORT BEND,N,6,Y, 
77469,RICHMOND,TX,FORT BEND,N,6,Y, 
77469,RICHMOND,TX,FORT BEND,N,6,Y, 
77470,ROCK ISLAND,TX,COLORADO,Z,6,Y,P
77471,ROSENBERG,TX,FORT BEND,P,6,Y, 
77471,ROSENBERG,TX,FORT BEND,P,6,Y, 
77473,SAN FELIPE,TX,AUSTIN,Z,6,Y,P
77474,SEALY,TX,AUSTIN,N,6,Y, 
77474,SEALY,TX,AUSTIN,N,6,Y, 
77474,SEALY,TX,AUSTIN,N,6,Y, 
77474,SEALY,TX,AUSTIN,P,6,Y, 
77475,SHERIDAN,TX,COLORADO,Z,6,Y,P
77476,SIMONTON,TX,FORT BEND,Z,6,Y,P
77476,SIMONTON,TX,FORT BEND,Z,6,Y,P
77477,STAFFORD,TX,FORT BEND,N,6,Y, 
77477,STAFFORD,TX,FORT BEND,P,6,Y, 
77478,SUGAR LAND,TX,FORT BEND,P,6,Y, 
77479,SUGAR LAND,TX,FORT BEND,P,6,Y, 
77480,SWEENY,TX,BRAZORIA,N,6,Y, 
77480,SWEENY,TX,BRAZORIA,N,6,Y, 
77480,SWEENY,TX,BRAZORIA,P,6,Y, 
77481,THOMPSONS,TX,FORT BEND,Z,6,Y,P
77482,VAN VLECK,TX,MATAGORDA,P,6,Y, 
77483,WADSWORTH,TX,MATAGORDA,Z,6,Y,P
77484,WALLER,TX,HARRIS,P,6,Y, 
77484,WALLER,TX,HARRIS,P,6,Y, 
77485,WALLIS,TX,AUSTIN,P,6,Y, 
77486,WEST COLUMBIA,TX,BRAZORIA,N,6,Y, 
77486,WEST COLUMBIA,TX,BRAZORIA,P,6,Y, 
77487,SUGAR LAND,TX,FORT BEND,Z,6,Y,P
77488,WHARTON,TX,WHARTON,N,6,Y, 
77488,WHARTON,TX,WHARTON,N,6,Y, 
77488,WHARTON,TX,WHARTON,N,6,Y, 
77488,WHARTON,TX,WHARTON,N,6,Y, 
77488,WHARTON,TX,WHARTON,N,6,Y, 
77488,WHARTON,TX,WHARTON,N,6,Y, 
77488,WHARTON,TX,WHARTON,P,6,Y, 
77489,MISSOURI CITY,TX,FORT BEND,P,6,Y, 
77491,KATY,TX,HARRIS,Z,6,Y,P
77491,KATY,TX,HARRIS,Z,6,Y,P
77492,KATY,TX,HARRIS,Z,6,Y,P
77493,KATY,TX,HARRIS,N,6,Y, 
77493,KATY,TX,HARRIS,P,6,Y, 
77494,KATY,TX,FORT BEND,P,6,Y, 
77494,KATY,TX,FORT BEND,N,6,Y, 
77494,KATY,TX,FORT BEND,P,6,Y, 
77496,SUGAR LAND,TX,FORT BEND,Z,6,Y,P
77497,STAFFORD,TX,FORT BEND,Z,6,Y,P
77498,SUGAR LAND,TX,FORT BEND,P,6,Y, 
77501,PASADENA,TX,HARRIS,Z,6,Y,P
77502,PASADENA,TX,HARRIS,P,6,Y, 
77503,PASADENA,TX,HARRIS,P,6,Y, 
77503,PASADENA,TX,HARRIS,N,6,Y, 
77504,PASADENA,TX,HARRIS,P,6,Y, 
77505,PASADENA,TX,HARRIS,P,6,Y, 
77506,PASADENA,TX,HARRIS,P,6,Y, 
77507,PASADENA,TX,HARRIS,P,6,Y, 
77508,PASADENA,TX,HARRIS,Z,6,Y,P
77510,SANTA FE,TX,GALVESTON,P,6,Y, 
77510,SANTA FE,TX,GALVESTON,P,6,Y, 
77510,SANTA FE,TX,GALVESTON,N,6,Y, 
77511,ALVIN,TX,BRAZORIA,P,6,Y, 
77512,ALVIN,TX,BRAZORIA,Z,6,Y,P
77514,ANAHUAC,TX,CHAMBERS,N,6,Y, 
77514,ANAHUAC,TX,CHAMBERS,P,6,Y, 
77515,ANGLETON,TX,BRAZORIA,N,6,Y, 
77515,ANGLETON,TX,BRAZORIA,N,6,Y, 
77515,ANGLETON,TX,BRAZORIA,P,6,Y, 
77515,ANGLETON,TX,BRAZORIA,N,6,Y, 
77515,ANGLETON,TX,BRAZORIA,N,6,Y, 
77515,ANGLETON,TX,BRAZORIA,N,6,Y, 
77515,ANGLETON,TX,BRAZORIA,N,6,Y, 
77516,ANGLETON,TX,BRAZORIA,Z,6,Y,P
77517,SANTA FE,TX,GALVESTON,N,6,Y, 
77517,SANTA FE,TX,GALVESTON,P,6,Y, 
77518,BACLIFF,TX,GALVESTON,P,6,Y, 
77519,BATSON,TX,HARDIN,P,6,Y, 
77520,BAYTOWN,TX,HARRIS,N,6,Y, 
77520,BAYTOWN,TX,HARRIS,N,6,Y, 
77520,BAYTOWN,TX,HARRIS,N,6,Y, 
77520,BAYTOWN,TX,HARRIS,N,6,Y, 
77520,BAYTOWN,TX,HARRIS,P,6,Y, 
77520,BAYTOWN,TX,HARRIS,N,6,Y, 
77520,BAYTOWN,TX,HARRIS,N,6,Y, 
77520,BAYTOWN,TX,HARRIS,N,6,Y, 
77520,BAYTOWN,TX,HARRIS,N,6,Y, 
77520,BAYTOWN,TX,HARRIS,P,6,Y, 
77520,BAYTOWN,TX,HARRIS,N,6,Y, 
77520,BAYTOWN,TX,HARRIS,N,6,Y, 
77520,BAYTOWN,TX,HARRIS,N,6,Y, 
77521,BAYTOWN,TX,HARRIS,P,6,Y, 
77521,BAYTOWN,TX,HARRIS,P,6,Y, 
77522,BAYTOWN,TX,HARRIS,Z,6,Y,P
77523,BAYTOWN,TX,CHAMBERS,N,6,Y, 
77523,BAYTOWN,TX,CHAMBERS,N,6,Y, 
77523,BAYTOWN,TX,CHAMBERS,P,6,Y, 
77523,BAYTOWN,TX,CHAMBERS,N,6,Y, 
77523,BAYTOWN,TX,CHAMBERS,N,6,Y, 
77523,BAYTOWN,TX,CHAMBERS,P,6,Y, 
77530,CHANNELVIEW,TX,HARRIS,P,6,Y, 
77531,CLUTE,TX,BRAZORIA,P,6,Y, 
77531,CLUTE,TX,BRAZORIA,N,6,Y, 
77532,CROSBY,TX,HARRIS,P,6,Y, 
77533,DAISETTA,TX,LIBERTY,Z,6,Y,P
77534,DANBURY,TX,BRAZORIA,P,6,Y, 
77535,DAYTON,TX,LIBERTY,N,6,Y, 
77535,DAYTON,TX,LIBERTY,N,6,Y, 
77535,DAYTON,TX,LIBERTY,N,6,Y, 
77535,DAYTON,TX,LIBERTY,P,6,Y, 
77535,DAYTON,TX,LIBERTY,N,6,Y, 
77535,DAYTON,TX,LIBERTY,N,6,Y, 
77535,DAYTON,TX,LIBERTY,P,6,Y, 
77536,DEER PARK,TX,HARRIS,P,6,Y, 
77538,DEVERS,TX,LIBERTY,P,6,Y, 
77539,DICKINSON,TX,GALVESTON,N,6,Y, 
77539,DICKINSON,TX,GALVESTON,P,6,Y, 
77539,DICKINSON,TX,GALVESTON,P,6,Y, 
77541,FREEPORT,TX,BRAZORIA,N,6,Y, 
77541,FREEPORT,TX,BRAZORIA,P,6,Y, 
77541,FREEPORT,TX,BRAZORIA,N,6,Y, 
77541,FREEPORT,TX,BRAZORIA,N,6,Y, 
77541,FREEPORT,TX,BRAZORIA,N,6,Y, 
77541,FREEPORT,TX,BRAZORIA,N,6,Y, 
77542,FREEPORT,TX,BRAZORIA,Z,6,Y,P
77545,FRESNO,TX,FORT BEND,P,6,Y, 
77546,FRIENDSWOOD,TX,GALVESTON,P,6,Y, 
77547,GALENA PARK,TX,HARRIS,P,6,Y, 
77549,FRIENDSWOOD,TX,GALVESTON,Z,6,Y,P
77550,GALVESTON,TX,GALVESTON,P,6,Y, 
77550,GALVESTON,TX,GALVESTON,N,6,Y, 
77550,GALVESTON,TX,GALVESTON,N,6,Y, 
77551,GALVESTON,TX,GALVESTON,P,6,Y, 
77552,GALVESTON,TX,GALVESTON,Z,6,Y,P
77553,GALVESTON,TX,GALVESTON,Z,6,Y,P
77554,GALVESTON,TX,GALVESTON,N,6,Y, 
77554,GALVESTON,TX,GALVESTON,N,6,Y, 
77554,GALVESTON,TX,GALVESTON,P,6,Y, 
77554,GALVESTON,TX,GALVESTON,N,6,Y, 
77555,GALVESTON,TX,GALVESTON,N,6,Y,U
77555,GALVESTON,TX,GALVESTON,P,6,Y,U
77560,HANKAMER,TX,CHAMBERS,N,6,Y, 
77560,HANKAMER,TX,CHAMBERS,P,6,Y, 
77561,HARDIN,TX,LIBERTY,Z,6,Y,P
77562,HIGHLANDS,TX,HARRIS,P,6,Y, 
77563,HITCHCOCK,TX,GALVESTON,P,6,Y, 
77563,HITCHCOCK,TX,GALVESTON,N,6,Y, 
77564,HULL,TX,LIBERTY,P,6,Y, 
77565,KEMAH,TX,GALVESTON,N,6,Y, 
77565,KEMAH,TX,GALVESTON,N,6,Y, 
77565,KEMAH,TX,GALVESTON,P,6,Y, 
77566,LAKE JACKSON,TX,BRAZORIA,N,6,Y, 
77566,LAKE JACKSON,TX,BRAZORIA,P,6,Y, 
77568,LA MARQUE,TX,GALVESTON,P,6,Y, 
77568,LA MARQUE,TX,GALVESTON,P,6,Y, 
77571,LA PORTE,TX,HARRIS,N,6,Y, 
77571,LA PORTE,TX,HARRIS,P,6,Y, 
77571,LA PORTE,TX,HARRIS,N,6,Y, 
77571,LA PORTE,TX,HARRIS,N,6,Y, 
77571,LA PORTE,TX,HARRIS,N,6,Y, 
77572,LA PORTE,TX,HARRIS,Z,6,Y,P
77573,LEAGUE CITY,TX,GALVESTON,P,6,Y, 
77574,LEAGUE CITY,TX,GALVESTON,Z,6,Y,P
77575,LIBERTY,TX,LIBERTY,N,6,Y, 
77575,LIBERTY,TX,LIBERTY,N,6,Y, 
77575,LIBERTY,TX,LIBERTY,N,6,Y, 
77575,LIBERTY,TX,LIBERTY,P,6,Y, 
77577,LIVERPOOL,TX,BRAZORIA,P,6,Y, 
77578,MANVEL,TX,BRAZORIA,P,6,Y, 
77580,MONT BELVIEU,TX,CHAMBERS,Z,6,Y,P
77581,PEARLAND,TX,BRAZORIA,N,6,Y, 
77581,PEARLAND,TX,BRAZORIA,P,6,Y, 
77581,PEARLAND,TX,BRAZORIA,N,6,Y, 
77582,RAYWOOD,TX,LIBERTY,Z,6,Y,P
77583,ROSHARON,TX,BRAZORIA,P,6,Y, 
77583,ROSHARON,TX,BRAZORIA,N,6,Y, 
77583,ROSHARON,TX,BRAZORIA,N,6,Y, 
77583,ROSHARON,TX,BRAZORIA,N,6,Y, 
77584,PEARLAND,TX,BRAZORIA,P,6,Y, 
77585,SARATOGA,TX,HARDIN,P,6,Y, 
77586,SEABROOK,TX,HARRIS,N,6,Y, 
77586,SEABROOK,TX,HARRIS,N,6,Y, 
77586,SEABROOK,TX,HARRIS,P,6,Y, 
77586,SEABROOK,TX,HARRIS,N,6,Y, 
77586,SEABROOK,TX,HARRIS,N,6,Y, 
77586,SEABROOK,TX,HARRIS,N,6,Y, 
77587,SOUTH HOUSTON,TX,HARRIS,P,6,Y, 
77588,PEARLAND,TX,BRAZORIA,Z,6,Y,P
77590,TEXAS CITY,TX,GALVESTON,N,6,Y, 
77590,TEXAS CITY,TX,GALVESTON,P,6,Y, 
77591,TEXAS CITY,TX,GALVESTON,N,6,Y, 
77591,TEXAS CITY,TX,GALVESTON,P,6,Y, 
77592,TEXAS CITY,TX,GALVESTON,Z,6,Y,P
77597,WALLISVILLE,TX,CHAMBERS,P,6,Y, 
77598,WEBSTER,TX,HARRIS,P,6,Y, 
77598,WEBSTER,TX,HARRIS,N,6,Y, 
77611,BRIDGE CITY,TX,ORANGE,P,6,Y, 
77612,BUNA,TX,JASPER,P,6,Y, 
77613,CHINA,TX,JEFFERSON,Z,6,Y,P
